Misc. Commercial Services	2026-09-04	20	453.3503	0.0536	454.3299	298.0924	-0.2156	52.0838	452.5643	449.7002	438.5775	431.6674	408.3996	382.041	84.05	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":11,"capped":false},"30":{"streak":12,"capped":false},"50":{"streak":107,"capped":false},"100":{"streak":103,"capped":false},"200":{"streak":75,"capped":false}}	{"3":{"streak":10,"capped":false},"8":{"streak":72,"capped":false},"30":{"streak":86,"capped":false},"100":{"streak":27,"capped":false}}	69	amber	10	false	\N	0.9485	true	true	59	12.9898
Compressors & Pumps	2026-09-04	10	418.676	0.2907	471.9157	316.1013	-11.2816	32.4499	416.7782	417.5173	412.2167	421.9034	414.7197	393.0999	60.51	{"3":true,"8":true,"30":true,"50":false,"100":true,"200":true}	{"3":false,"8":true,"30":false,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":8,"capped":false},"50":{"streak":32,"capped":false},"100":{"streak":2,"capped":false},"200":{"streak":61,"capped":false}}	{"3":{"streak":1,"capped":false},"8":{"streak":8,"capped":false},"30":{"streak":6,"capped":false},"100":{"streak":28,"capped":false}}	31	red	47	false	\N	-0.6098	false	true	56	7.3273
Ceramics	2026-09-04	5	159.8606	-0.3161	160.3675	117.0019	-0.3161	36.6308	159.7164	156.7928	152.2822	151.3567	150.0486	140.1182	74.9	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":11,"capped":false},"8":{"streak":10,"capped":false},"30":{"streak":10,"capped":false},"50":{"streak":10,"capped":false},"100":{"streak":11,"capped":false},"200":{"streak":104,"capped":false}}	{"3":{"streak":9,"capped":false},"8":{"streak":6,"capped":false},"30":{"streak":95,"capped":false},"100":{"streak":54,"capped":false}}	61	amber	3	false	\N	0.8596	true	true	75	8.0208
Shipping	2026-09-04	6	623.2619	1.1456	623.2619	271.1887	0	129.8259	613.4334	606.3511	597.6198	582.981	561.583	496.0462	70.13	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":3,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":35,"capped":false},"50":{"streak":35,"capped":false},"100":{"streak":342,"capped":false},"200":{"streak":325,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":55,"capped":false},"30":{"streak":334,"capped":false},"100":{"streak":277,"capped":false}}	96	green	280	false	\N	5.8219	true	true	302	17.5255
Data Processing Services	2026-09-04	3	77.7629	0.3286	106.3143	67.3999	-26.8557	15.3754	77.7356	78.5984	81.865	82.1256	82.9421	86.571	27.81	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":false}	{"3":{"streak":1,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":19,"capped":false},"50":{"streak":18,"capped":false},"100":{"streak":17,"capped":false},"200":{"streak":148,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":17,"capped":false},"30":{"streak":8,"capped":false},"100":{"streak":126,"capped":false}}	3	red	145	false	\N	-2.2831	false	false	140	-5.1349
Broadcasting & Cable TV	2026-09-04	13	92.8155	1.4973	127.2249	79.0479	-27.0461	17.4168	91.8298	93.0547	93.8349	95.2818	97.0022	97.9521	39.16	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":false}	{"3":{"streak":1,"capped":false},"8":{"streak":7,"capped":false},"30":{"streak":7,"capped":false},"50":{"streak":37,"capped":false},"100":{"streak":33,"capped":false},"200":{"streak":237,"capped":false}}	{"3":{"streak":7,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":20,"capped":false},"100":{"streak":180,"capped":false}}	4	red	501	true	\N	-1.869	false	false	203	-2.7261
BPO/KPO	2026-09-04	7	1062.372	0.2244	1066.4556	643.3422	-0.3829	65.1333	1062.9404	1056.868	994.8338	942.1844	861.0695	817.8738	86.99	{"3":false,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":17,"capped":false},"30":{"streak":48,"capped":false},"50":{"streak":48,"capped":false},"100":{"streak":79,"capped":false},"200":{"streak":92,"capped":false}}	{"3":{"streak":16,"capped":false},"8":{"streak":55,"capped":false},"30":{"streak":74,"capped":false},"100":{"streak":22,"capped":false}}	92	green	39	false	\N	2.9674	true	true	60	15.1992
Consulting Services	2026-09-04	4	544.8599	3.9231	544.8599	331.0499	0	64.5854	527.8885	508.6604	490.4189	491.8425	472.9495	425.2166	87.87	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":6,"capped":false},"8":{"streak":11,"capped":false},"30":{"streak":10,"capped":false},"50":{"streak":6,"capped":false},"100":{"streak":107,"capped":false},"200":{"streak":103,"capped":false}}	{"3":{"streak":10,"capped":false},"8":{"streak":7,"capped":false},"30":{"streak":97,"capped":false},"100":{"streak":56,"capped":false}}	82	green	1	false	\N	1.6901	true	true	80	15.6687
Healthcare Supplies	2026-09-04	4	126.4714	0.4009	168.0742	106.4781	-24.7527	18.7769	125.9392	126.1921	127.3573	129.3045	130.1125	132.3341	53.03	{"3":true,"8":true,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":false}	{"3":{"streak":2,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":33,"capped":false},"50":{"streak":33,"capped":false},"100":{"streak":18,"capped":false},"200":{"streak":280,"capped":false}}	{"3":{"streak":4,"capped":false},"8":{"streak":28,"capped":false},"30":{"streak":11,"capped":false},"100":{"streak":324,"capped":false}}	5	red	316	false	\N	-2.238	false	false	365	-2.2893
Forest Products	2026-09-04	6	295.2553	1.2965	309.6654	217.7465	-4.6534	35.5959	291.9995	289.8353	295.0342	297.9029	290.1544	263.6927	51.41	{"3":true,"8":true,"30":true,"50":false,"100":true,"200":true}	{"3":true,"8":false,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":1,"capped":false},"50":{"streak":19,"capped":false},"100":{"streak":2,"capped":false},"200":{"streak":108,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":27,"capped":false},"30":{"streak":98,"capped":false},"100":{"streak":80,"capped":false}}	59	red	9	false	\N	1.3909	true	true	95	12.9735
Containers & Packaging	2026-09-04	22	296.6072	-0.2952	297.4855	191.5482	-0.2952	54.8473	296.5509	294.1363	286.2544	278.6515	259.0498	237.095	59.3	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":6,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":108,"capped":false},"50":{"streak":107,"capped":false},"100":{"streak":105,"capped":false},"200":{"streak":94,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":104,"capped":false},"30":{"streak":90,"capped":false},"100":{"streak":48,"capped":false}}	80	green	19	false	\N	2.4777	true	true	66	17.5273
Investment Companies	2026-09-04	8	365.2332	0.1124	396.8459	272.9568	-7.966	33.8062	363.4746	362.2456	364.6447	364.2811	348.2116	334.1263	55.89	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":false,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":2,"capped":false},"50":{"streak":2,"capped":false},"100":{"streak":79,"capped":false},"200":{"streak":61,"capped":false}}	{"3":{"streak":1,"capped":false},"8":{"streak":14,"capped":false},"30":{"streak":84,"capped":false},"100":{"streak":20,"capped":false}}	42	red	188	false	\N	-0.3758	false	true	43	9.025
Other Agricultural Products	2026-09-04	18	285.0273	0.3845	285.0273	215.2372	0	32.4247	283.0674	280.3775	272.1449	269.2758	267.1954	257.9201	65.11	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":5,"capped":false},"8":{"streak":5,"capped":false},"30":{"streak":19,"capped":false},"50":{"streak":25,"capped":false},"100":{"streak":107,"capped":false},"200":{"streak":61,"capped":false}}	{"3":{"streak":4,"capped":false},"8":{"streak":21,"capped":false},"30":{"streak":90,"capped":false},"100":{"streak":38,"capped":false}}	47	red	103	false	\N	0.5405	true	true	68	4.4028
Paper & Paper Products	2026-09-04	14	241.5848	1.8159	245.9199	192.9044	-1.7628	25.2355	236.2624	233.9957	232.872	228.0362	227.7387	223.5491	73.02	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":2,"capped":false},"50":{"streak":35,"capped":false},"100":{"streak":33,"capped":false},"200":{"streak":33,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":24,"capped":false},"100":{"streak":27,"capped":false}}	45	red	82	false	\N	0.4298	true	true	21	2.0072
Household Appliances	2026-09-04	13	145.1163	-0.0534	186.1675	120.3493	-22.0507	20.5793	144.2912	147.043	151.2492	150.9804	147.5446	148.2858	29.23	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":true,"100":false}	{"3":{"streak":2,"capped":false},"8":{"streak":7,"capped":false},"30":{"streak":7,"capped":false},"50":{"streak":7,"capped":false},"100":{"streak":5,"capped":false},"200":{"streak":6,"capped":false}}	{"3":{"streak":14,"capped":false},"8":{"streak":5,"capped":false},"30":{"streak":75,"capped":false},"100":{"streak":151,"capped":false}}	12	red	501	true	\N	-1.8949	false	true	13	1.8172
Sugar	2026-09-04	17	181.4936	-2.6946	197.9928	126.8245	-8.3332	43.106	183.9262	185.2051	173.1897	167.5074	162.4163	151.1631	54.84	{"3":false,"8":false,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":25,"capped":false},"50":{"streak":25,"capped":false},"100":{"streak":25,"capped":false},"200":{"streak":112,"capped":false}}	{"3":{"streak":7,"capped":false},"8":{"streak":20,"capped":false},"30":{"streak":108,"capped":false},"100":{"streak":58,"capped":false}}	73	amber	3	false	\N	2.1678	true	true	88	10.8124
Petrochemicals	2026-09-04	7	202.6241	1.1764	202.6241	122.263	0	65.728	199.5892	193.9146	186.619	180.3906	170.9055	157.3777	85.28	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":6,"capped":false},"8":{"streak":14,"capped":false},"30":{"streak":35,"capped":false},"50":{"streak":106,"capped":false},"100":{"streak":105,"capped":false},"200":{"streak":90,"capped":false}}	{"3":{"streak":13,"capped":false},"8":{"streak":105,"capped":false},"30":{"streak":87,"capped":false},"100":{"streak":41,"capped":false}}	84	green	5	false	\N	1.9744	true	true	65	14.6227
Specialty Retail	2026-09-04	9	438.145	1.2631	483.1299	312.6311	-9.3111	40.1476	433.1405	434.9675	428.3744	413.8718	393.7441	385.3265	49	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":60,"capped":false},"50":{"streak":61,"capped":false},"100":{"streak":78,"capped":false},"200":{"streak":39,"capped":false}}	{"3":{"streak":11,"capped":false},"8":{"streak":60,"capped":false},"30":{"streak":80,"capped":false},"100":{"streak":10,"capped":false}}	54	red	501	true	\N	-0.7228	false	true	22	7.4081
Electrodes & Refractories	2026-09-04	8	282.9148	-0.2677	284.7451	198.1592	-0.6428	42.7715	282.4594	282.1803	276.8817	270.504	257.5584	243.3247	60.28	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":60,"capped":false},"50":{"streak":61,"capped":false},"100":{"streak":103,"capped":false},"200":{"streak":103,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":72,"capped":false},"30":{"streak":87,"capped":false},"100":{"streak":43,"capped":false}}	68	amber	32	false	\N	1.7306	true	true	71	11.17
Commodity Printing/Stationery	2026-09-04	4	242.716	0.361	316.9146	237.3255	-23.4128	2.2714	242.1336	243.1545	248.1722	252.9868	259.3705	264.5462	27.03	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":false}	{"3":{"streak":1,"capped":false},"8":{"streak":14,"capped":false},"30":{"streak":38,"capped":false},"50":{"streak":39,"capped":false},"100":{"streak":39,"capped":false},"200":{"streak":85,"capped":false}}	{"3":{"streak":20,"capped":false},"8":{"streak":37,"capped":false},"30":{"streak":29,"capped":false},"100":{"streak":162,"capped":false}}	3	red	501	true	\N	-1.8505	false	false	182	-4.3695
Transport Related Services	2026-09-04	7	762.8101	0.8847	826.6165	509.2914	-7.719	49.7787	755.0866	755.6602	779.5633	779.3518	733.3204	694.7607	54.74	{"3":true,"8":true,"30":false,"50":false,"100":true,"200":true}	{"3":false,"8":false,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":18,"capped":false},"50":{"streak":15,"capped":false},"100":{"streak":77,"capped":false},"200":{"streak":61,"capped":false}}	{"3":{"streak":7,"capped":false},"8":{"streak":13,"capped":false},"30":{"streak":80,"capped":false},"100":{"streak":21,"capped":false}}	50	red	16	false	\N	-0.0392	false	true	47	12.1756
Electronic Components	2026-09-04	16	1542.6895	0.9653	1542.6895	774.2308	0	99.2545	1528.5996	1515.173	1448.9146	1405.2872	1283.9803	1080.2509	78.79	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":26,"capped":false},"30":{"streak":109,"capped":false},"50":{"streak":109,"capped":false},"100":{"streak":107,"capped":false},"200":{"streak":107,"capped":false}}	{"3":{"streak":26,"capped":false},"8":{"streak":105,"capped":false},"30":{"streak":98,"capped":false},"100":{"streak":71,"capped":false}}	97	green	107	false	\N	4.8545	true	true	90	30.089
Dyes & Pigments	2026-09-04	8	177.8267	0.312	177.8267	95.8723	0	85.4829	176.0226	166.5977	147.8293	139.9089	131.1331	123.9309	98.89	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":13,"capped":false},"8":{"streak":13,"capped":false},"30":{"streak":42,"capped":false},"50":{"streak":108,"capped":false},"100":{"streak":102,"capped":false},"200":{"streak":60,"capped":false}}	{"3":{"streak":13,"capped":false},"8":{"streak":73,"capped":false},"30":{"streak":85,"capped":false},"100":{"streak":20,"capped":false}}	92	green	9	false	\N	1.3395	true	true	44	12.8927
Other Industrial Goods	2026-09-04	11	616.114	-0.1876	617.2718	338.2535	-0.1876	82.1457	615.1082	608.1823	580.3097	560.2341	513.6126	457.2405	74.63	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":6,"capped":false},"30":{"streak":108,"capped":false},"50":{"streak":107,"capped":false},"100":{"streak":103,"capped":false},"200":{"streak":101,"capped":false}}	{"3":{"streak":5,"capped":false},"8":{"streak":105,"capped":false},"30":{"streak":88,"capped":false},"100":{"streak":52,"capped":false}}	91	green	55	false	\N	3.8035	true	true	70	22.525
Houseware	2026-09-04	6	128.8949	1.6097	171.9373	113.8564	-25.0338	13.2083	127.5283	127.6122	131.4865	133.537	131.7575	134.5064	27.48	{"3":true,"8":true,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":false}	{"3":{"streak":3,"capped":false},"8":{"streak":1,"capped":false},"30":{"streak":22,"capped":false},"50":{"streak":15,"capped":false},"100":{"streak":11,"capped":false},"200":{"streak":198,"capped":false}}	{"3":{"streak":14,"capped":false},"8":{"streak":29,"capped":false},"30":{"streak":3,"capped":false},"100":{"streak":158,"capped":false}}	8	red	501	true	\N	-2.6832	false	false	172	-0.7207
Other Leisure Facilities	2026-09-04	4	235.2216	1.2325	250.6311	167.4339	-6.1483	40.4863	233.735	237.333	220.3185	216.2915	209.7361	205.0237	75.14	{"3":true,"8":false,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":12,"capped":false},"50":{"streak":47,"capped":false},"100":{"streak":57,"capped":false},"200":{"streak":26,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":10,"capped":false},"30":{"streak":86,"capped":false},"100":{"streak":14,"capped":false}}	56	red	3	false	\N	0.0607	true	true	23	5.4958
Furniture-Furnishing	2026-09-04	7	214.5132	0.0881	248.6084	174.4261	-13.7144	22.9823	213.9793	213.2971	218.894	223.1478	215.4414	214.907	54.98	{"3":true,"8":true,"30":false,"50":false,"100":false,"200":false}	{"3":true,"8":false,"30":true,"100":true}	{"3":{"streak":5,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":22,"capped":false},"50":{"streak":20,"capped":false},"100":{"streak":10,"capped":false},"200":{"streak":19,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":27,"capped":false},"30":{"streak":65,"capped":false},"100":{"streak":2,"capped":false}}	19	red	189	false	\N	-1.3172	false	true	33	3.8346
Computer Hardware	2026-09-04	5	1127.9997	1.7255	1133.6801	621.7768	-0.5011	81.4155	1113.047	1078.5382	980.8447	959.2774	893.4364	828.6705	75.09	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":6,"capped":false},"30":{"streak":20,"capped":false},"50":{"streak":61,"capped":false},"100":{"streak":105,"capped":false},"200":{"streak":59,"capped":false}}	{"3":{"streak":6,"capped":false},"8":{"streak":17,"capped":false},"30":{"streak":88,"capped":false},"100":{"streak":27,"capped":false}}	93	green	19	false	\N	1.371	true	true	56	15.761
Oil Equipment & Services	2026-09-04	3	1507.948	4.4346	1507.948	711.3931	0	111.9711	1444.0841	1382.4746	1218.0977	1090.8016	1005.5759	903.6097	74.56	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":3,"capped":false},"8":{"streak":3,"capped":false},"30":{"streak":32,"capped":false},"50":{"streak":30,"capped":false},"100":{"streak":42,"capped":false},"200":{"streak":106,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":33,"capped":false},"30":{"streak":101,"capped":false},"100":{"streak":55,"capped":false}}	98	green	26	false	\N	5.0807	true	true	76	20.716
Publishing	2026-09-04	9	195.035	-0.4659	215.7066	152.9781	-9.5832	27.4921	195.3817	196.3669	201.2482	198.8579	191.4266	187.9731	25.16	{"3":false,"8":false,"30":false,"50":false,"100":true,"200":true}	{"3":false,"8":false,"30":true,"100":true}	{"3":{"streak":3,"capped":false},"8":{"streak":10,"capped":false},"30":{"streak":12,"capped":false},"50":{"streak":7,"capped":false},"100":{"streak":75,"capped":false},"200":{"streak":46,"capped":false}}	{"3":{"streak":10,"capped":false},"8":{"streak":11,"capped":false},"30":{"streak":78,"capped":false},"100":{"streak":12,"capped":false}}	28	red	501	true	\N	-0.588	false	true	30	5.7906
Construction Materials	2026-09-04	6	417.4436	-0.5619	455.7993	322.6	-8.4151	29.3997	417.8386	427.6633	439.4401	438.6032	427.3681	406.0031	24.99	{"3":false,"8":false,"30":false,"50":false,"100":false,"200":true}	{"3":false,"8":false,"30":true,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":7,"capped":false},"30":{"streak":16,"capped":false},"50":{"streak":7,"capped":false},"100":{"streak":4,"capped":false},"200":{"streak":61,"capped":false}}	{"3":{"streak":7,"capped":false},"8":{"streak":12,"capped":false},"30":{"streak":89,"capped":false},"100":{"streak":53,"capped":false}}	49	red	16	false	\N	0.6732	true	true	98	8.0295
Household Products	2026-09-04	3	239.7956	-0.5553	316.8818	212.181	-24.3265	13.0146	240.454	241.5251	257.5746	270.0122	278.2248	256.3533	9.22	{"3":false,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":16,"capped":false},"30":{"streak":39,"capped":false},"50":{"streak":39,"capped":false},"100":{"streak":38,"capped":false},"200":{"streak":14,"capped":false}}	{"3":{"streak":15,"capped":false},"8":{"streak":39,"capped":false},"30":{"streak":16,"capped":false},"100":{"streak":253,"capped":false}}	8	red	30	false	\N	0.6022	true	true	278	5.3281
IT Training Services	2026-09-04	4	180.1448	-0.1124	184.5729	92.8842	-2.3991	93.9456	180.611	182.5756	179.5109	177.1392	162.3548	145.9873	57.34	{"3":false,"8":false,"30":true,"50":true,"100":true,"200":true}	{"3":false,"8":true,"30":true,"100":true}	{"3":{"streak":4,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":26,"capped":false},"50":{"streak":103,"capped":false},"100":{"streak":95,"capped":false},"200":{"streak":75,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":24,"capped":false},"30":{"streak":80,"capped":false},"100":{"streak":28,"capped":false}}	69	amber	7	false	\N	1.5736	true	true	56	21.3388
Waste Management	2026-09-04	4	278.5593	-0.4936	412.5333	213.7752	-32.4759	30.3048	279.2052	280.8101	289.4229	300.8514	295.6975	295.184	39.81	{"3":false,"8":false,"30":false,"50":false,"100":false,"200":false}	{"3":false,"8":false,"30":false,"100":true}	{"3":{"streak":1,"capped":false},"8":{"streak":4,"capped":false},"30":{"streak":32,"capped":false},"50":{"streak":22,"capped":false},"100":{"streak":19,"capped":false},"200":{"streak":24,"capped":false}}	{"3":{"streak":3,"capped":false},"8":{"streak":30,"capped":false},"30":{"streak":7,"capped":false},"100":{"streak":4,"capped":false}}	14	red	388	false	\N	-2.8275	false	true	19	1.9199
Medical Equipment	2026-09-04	4	235.2713	0.988	236.5468	135.1582	-0.5392	74.071	233.0437	231.3202	228.0439	224.6673	210.2962	191.4584	52.73	{"3":true,"8":true,"30":true,"50":true,"100":true,"200":true}	{"3":true,"8":true,"30":true,"100":true}	{"3":{"streak":4,"capped":false},"8":{"streak":2,"capped":false},"30":{"streak":4,"capped":false},"50":{"streak":105,"capped":false},"100":{"streak":102,"capped":false},"200":{"streak":79,"capped":false}}	{"3":{"streak":2,"capped":false},"8":{"streak":104,"capped":false},"30":{"streak":83,"capped":false},"100":{"streak":35,"capped":false}}	73	amber	9	false	\N	1.7517	true	true	58	17.3452
Advertising & Media	2026-09-04	5	523.6521	0.5233	591.7328	396.9258	-11.5053	31.927	520.6214	528.3559	544.7484	545.0144	530.7255	502.4261	32.6	{"3":true,"8":false,"30":false,"50":false,"100":false,"200":true}	{"3":false,"8":false,"30":true,"100":true}	{"3":{"streak":2,"capped":false},"8":{"streak":5,"capped":false},"30":{"streak":18,"capped":false},"50":{"streak":13,"capped":false},"100":{"streak":5,"capped":false},"200":{"streak":60,"capped":false}}	{"3":{"streak":5,"capped":false},"8":{"streak":16,"capped":false},"30":{"streak":84,"capped":false},"100":{"streak":31,"capped":false}}	27	red	501	true	\N	0.1094	true	true	59	8.4765
